Account;Area;Kontakt;Kontakt 2;Latitude;Longitude;Segment;Licznik
70234;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14248746420182;23.111915188084758;3;1
70251;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.64849;23.44263;4;1
70254;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91763;22.08492;3;1
70317;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.35968037758382;23.150777610748605;4;1
70343;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40184324826002;23.515335929099457;2;1
70359;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.123769587639536;22.93872740051114;2;1
70375;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.08436;22.81992;1;1
70476;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.06614053037675;22.9252855302207;4;1
70656;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.68308;23.09678;4;1
70713;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.311544973976495;22.91902634397397;3;1
70720;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.34485;23.09955;4;1
70738;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.37922;22.99904;1;1
70789;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.51351899870539;23.646041137699807;4;1
70904;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.7715656;22.8186568;2;1
70944;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.44644;22.33249;2;1
70949;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.55251745302936;23.44957759987778;1;1
70980;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.90506087175747;23.533048983707307;3;1
70995;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.54305;22.99087;4;1
71002;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.518834;23.355531;3;1
71061;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.90569;23.26724;2;1
71064;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1755741;23.0857488;4;1
71150;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.31554106645139;22.14306580038803;1;1
71177;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16916;22.06973;1;1
71267;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.3031502024661;22.453974955574758;3;1
71353;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4107504083249;21.931559081474248;4;1
71382;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.831734;22.981295;1;1
71457;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.119468;23.1032629;3;1
71458;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1327734;23.1059592;4;1
71459;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.15257390000001;23.1251097;2;1
71460;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.11913939999999;23.1436949;4;1
71523;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0967583114268;23.205980311249405;1;1
71600;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91582;22.50742;4;1
71627;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8368872;22.9787332;1;1
71666;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.11170500000001;23.33921;2;1
71822;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40355;23.48243;1;1
72037;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1065761586107;23.125266117843356;1;1
72058;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97627171968156;22.250495108424104;4;1
72155;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15193817411433;21.824048895858887;1;1
72257;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1688261;22.066922;3;1
72300;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.67824;22.497716;1;1
72332;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.151592969680834;21.822777902341535;3;1
72373;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.298198797579914;23.28346792709715;1;1
72415;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.651521905271636;23.043546810762425;4;1
72479;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18774;21.85458;4;1
72502;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10417;22.93406;2;1
72503;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11494;23.14297;1;1
72603;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.127854309614214;23.153700063163043;2;1
72620;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.66128;22.94337;4;1
72663;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1518977;23.0819601;4;1
72678;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.51892;23.34567;1;1
72751;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14332798688845;23.154929124078606;4;1
72801;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
72819;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.3657;23.55772;2;1
72820;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12568325101559;23.095904968571084;3;1
72835;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
72869;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15477903275327;23.185218854426658;4;1
72873;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.63471712052338;21.9786198920465;1;1
72877;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1331541;23.1364381;2;1
72883;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.123769587639536;22.93872740051114;3;1
72897;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;2;1
72933;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84647419773956;22.997150218644386;4;1
72935;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4664;23.47218;2;1
72991;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.06884;22.7927;3;1
73002;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
73090;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.141131312534206;23.132902229066428;4;1
73093;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.02992;23.61039;3;1
73120;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16996;23.05824;2;1
73135;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2689;23.67426;4;1
73240;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.137133375847995;23.167447774427703;3;1
73299;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;2;1
73300;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
73319;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.9854571417142;22.88800008430568;4;1
73341;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.19225114019151;22.38255503059794;4;1
73351;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.6487;23.35353;3;1
73441;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20582;23.20716;4;1
73447;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73376799878354;23.40358363265856;3;1
73504;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91869590990822;22.5126543214156;2;1
73505;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.915319634348;22.519557799151986;2;1
73559;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.145539;23.113965;1;1
73797;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
73859;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.85089593842192;22.96285273636336;1;1
73985;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.12418;22.94146;3;1
74307;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13359657956837;23.137803224009108;2;1
74355;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12739098896053;23.101238717987094;4;1
74600;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
74618;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
74637;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.04529;23.36609;3;1
74645;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.22372;23.22931;1;1
74688;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.840461131213104;22.983317400863925;4;1
74689;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.843384;22.977486;2;1
74717;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2019836815847;23.2119860208051;4;1
74752;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.504;22.56315;3;1
74871;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.775550903969716;22.82794180013112;1;1
74896;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.90239;23.83211;3;1
74906;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
74945;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.516345930037104;23.362111252296277;3;1
74999;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41370440261156;21.93997789050849;3;1
75054;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1370867056704;22.90198209668009;2;1
75110;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10021792432696;22.94736714331556;2;1
75114;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12784209208726;23.262496470003935;3;1
75135;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.83426;22.97318;1;1
75154;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.84839606756105;22.540679037437506;2;1
75160;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41256;21.93045;3;1
75393;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.70178729565404;23.855390806809215;1;1
75486;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
75504;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1251487;23.2583517;1;1
75546;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
75663;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14455845636677;23.151281730813064;2;1
75670;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.099371796638415;22.918235084532423;1;1
75681;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
75712;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
75834;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.114790204111046;23.353249748430947;3;1
75889;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20752;22.60356;4;1
75977;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.298492324557415;23.28607863711089;2;1
75978;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13705249566413;23.169761141922876;4;1
76009;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17919;22.0406;4;1
76033;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14036979999999;23.1015609;1;1
76064;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.07032;23.07518;2;1
76135;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30603841800972;23.28130499743134;2;1
76138;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15273343274645;23.168688384543337;1;1
76160;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.131097194712446;23.173258314437028;3;1
76187;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
76192;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.122683298498124;23.104019436599216;1;1
76204;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.09917283130379;22.918371413056917;1;1
76256;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.222;22.95191;1;1
76270;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
76275;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73364698398576;23.40352488888611;3;1
76285;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40510900229061;23.508891753184386;1;1
76312;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12085545493209;23.09114698493347;3;1
76344;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15122914768652;22.17287153809837;4;1
76390;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1721;22.12708;3;1
76398;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13117923068458;23.14765158684016;1;1
76486;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.146897060397215;23.188595609868216;4;1
76520;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12819909285996;23.077529608666584;3;1
76526;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20513123500643;23.20597979278567;4;1
76535;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97102190124042;22.248147279214773;2;1
76540;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14148675232411;23.10295901149989;1;1
76620;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.32688134224454;22.96560581058728;4;1
76683;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.943904;23.7497481;1;1
76686;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.37159;23.3382;4;1
76703;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12934377340943;23.09476401696744;1;1
76759;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18425119990704;22.06180118502256;4;1
76835;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.95974769999999;22.8209223;4;1
76877;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73610147106994;23.395084985309328;4;1
76900;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.98954090766815;22.25007837613445;2;1
76901;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.96991;22.24659;2;1
76902;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.99195126932633;22.24216823351069;3;1
76903;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.96725;22.24705;4;1
76951;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14897;23.08646;3;1
76974;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40436500162209;23.49583429524915;1;1
77015;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
77206;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29474;22.67628;4;1
77266;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.149587196190716;23.128747745365732;4;1
77341;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.153380826945664;23.08404795118525;3;1
77367;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.404207472076585;23.50578072911435;4;1
77402;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
77522;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.8395787590591;22.974870543841057;4;1
77547;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.12687;22.93403;1;1
77553;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
77695;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.64039282512138;22.46654676680661;3;1
77795;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29963507852099;23.30056120086094;4;1
77921;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.83546933953777;22.990047918295023;3;1
77957;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1523149;22.8674599;1;1
77971;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29963507852099;23.30056120086094;2;1
77991;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14432300818767;23.120056294883074;3;1
77992;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11398;23.12854;1;1
77995;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12769267837453;23.179037341945396;2;1
78045;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.21725;22.99384;4;1
78048;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1584774;22.0739988;4;1
78144;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.127622;23.096558;1;1
78183;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14413343923321;23.152998052900546;3;1
78221;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.298492324557415;23.28607863711089;3;1
78236;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.404321;23.496003;1;1
78264;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97159273738049;23.714263862296914;4;1
78267;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.405695572421045;22.798068961245164;1;1
78281;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.642402;22.462377;1;1
78283;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.31217734901573;22.92068858748924;1;1
78447;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12892052404586;23.076244453739648;1;1
78448;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1275245;23.0928301;3;1
78463;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.409608804938586;22.802021583934216;2;1
78479;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4061598;23.5030236;4;1
78487;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.98846871436819;22.87705146160709;3;1
78504;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.85403048105432;23.033622899740223;2;1
78520;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.39836723569925;23.493146707854198;4;1
78550;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40728;23.4962;4;1
78559;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40444027597723;22.810962803470673;1;1
78565;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.75285810462035;23.173265403080233;3;1
78570;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4021578454747;23.514913276098085;2;1
78575;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.509606133131726;23.642704009745394;1;1
78836;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.25180034156829;22.65735875057288;2;1
78875;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
78882;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.76719;23.19034;3;1
78934;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.109292;22.954971;3;1
78936;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13142850731872;23.181811239479124;3;1
78980;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.46508;22.15224;1;1
78993;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40548984626568;22.794672512446283;1;1
78994;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.49436;22.82083;3;1
78995;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;2;1
78999;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
79010;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;1;1
79014;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.391282532839725;21.794082229865598;3;1
79202;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.079467951077326;23.09671469920124;1;1
79220;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2061779;22.769205;3;1
79226;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09948;23.21989;2;1
79275;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11631304804163;23.169412411278792;2;1
79287;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4115;21.92376;4;1
79298;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.122683298498124;23.104019436599216;4;1
79447;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.646613769360016;22.45503274326035;1;1
79468;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1347031;23.1789928;2;1
79526;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14824;22.40542;1;1
79537;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.13534;23.41204;4;1
79567;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11398;23.12854;2;1
79610;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.41879164273484;22.872302725613817;1;1
79613;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.85766;23.46727;1;1
79639;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.12381;23.02435;1;1
79660;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.21868;22.88192;1;1
79696;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1721;22.12708;3;1
79764;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14194;23.1399;4;1
79863;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.42416;21.88998;3;1
79867;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09314087923009;23.20886316382515;4;1
79917;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.26499424408466;23.77280752181559;1;1
79930;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.226216329436355;22.54628836450413;1;1
79937;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13048;23.23422;3;1
79958;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.33556;22.78836;3;1
79971;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.60984;22.98859;4;1
80035;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.205574;22.910445;4;1
80047;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.107689;23.347236;2;1
80312;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.23571;23.02298;4;1
80492;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.319154999999995;22.91746;3;1
80514;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.10572417331234;23.125615747356573;2;1
80526;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13961;22.98548;2;1
80653;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.24013;22.93769;1;1
80748;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.75269;22.82437;4;1
80819;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.404609097161995;22.79419473285788;2;1
80850;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13917769870638;23.13507360552483;1;1
80853;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1405708;23.140181;3;1
80873;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12772;23.09999;2;1
80904;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.10978;23.13622;4;1
80905;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.79679;23.61143;1;1
80909;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.1047312;22.9282668;1;1
80927;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.63693;22.56037;4;1
80976;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30582322434956;23.282077259156058;4;1
80981;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1333281;23.1432882;4;1
80982;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.1091689067986;22.953533744009132;1;1
81054;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15546230962237;23.199260428903475;4;1
81057;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1463347;23.1091079;3;1
81059;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.038458034803725;23.618913248725217;4;1
81117;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.39848359323542;23.480184382095988;3;1
81118;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41005578553455;23.515551075632576;3;1
81142;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.126849472490775;23.170966702614145;4;1
81227;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.46717313790431;23.231225801869467;2;1
81239;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1182603;23.0804925;1;1
81269;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.124875898613546;23.104663737933258;3;1
81292;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.125598;22.9248479;2;1
81300;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.08733;23.25598;1;1
81314;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.124726932677966;23.203510660890302;2;1
81342;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.7512572;23.103534;1;1
81344;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;2;1
81352;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12852037351869;23.10434541105756;4;1
81387;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.140197462654406;23.159574612982254;2;1
81412;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12892052404586;23.076244453739648;3;1
81444;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10304;22.9365;3;1
81510;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.117854650742835;23.093160148156148;3;1
81511;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16319610685763;22.074991536596507;1;1
81687;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0148976;23.3365823;1;1
81831;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;4;1
81877;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.845909430639274;22.893720335895964;2;1
81890;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.311303423906196;22.91837726750456;4;1
81893;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10875799999999;23.347751;2;1
81952;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.734746997770316;23.399694070881733;2;1
82050;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.24511;22.99082;4;1
82076;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
82179;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10739;23.34517;3;1
82183;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97771;23.82679;4;1
82197;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30582322434956;23.282077259156058;2;1
82203;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11816;22.93188;1;1
